vulnerability_id,severity,status,class,target,package,installed_version,fixed_version,title
CVE-2025-39691,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: fs/buffer: fix use-after-free when call bh_read() helper
CVE-2025-39702,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: ipv6: sr: Fix MAC comparison to be constant-time
CVE-2025-39710,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: media: venus: Add a check for packet size after reading from shared memory
CVE-2025-39730,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: NFS: Fix filehandle bounds checking in nfs_fh_to_dentry()
CVE-2025-39743,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: jfs: truncate good inode pages when hard link is 0
CVE-2025-39744,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: rcu: Fix rcu_read_unlock() deadloop due to IRQ work
CVE-2025-39749,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: rcu: Protect ->defer_qs_iw_pending from data race
CVE-2025-39757,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: ALSA: usb-audio: Validate UAC3 cluster segment descriptors
CVE-2025-39759,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: Linux kernel (btrfs): Use-after-free in qgroup due to race condition
CVE-2025-39760,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: Linux kernel: Denial of Service via out-of-bounds read in USB configuration parsing
CVE-2025-39766,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: net/sched: Make cake_enqueue return NET_XMIT_CN when past buffer_limit
CVE-2025-39783,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: PCI: endpoint: Fix configfs group list head handling
CVE-2025-39788,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: scsi: ufs: exynos: Fix programming of HCI_UTRL_NEXUS_TYPE
CVE-2025-39790,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: bus: mhi: host: Detect events pointing to unexpected TREs
CVE-2025-39797,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: xfrm: Duplicate SPI Handling
CVE-2025-39810,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: bnxt_en: Fix memory corruption when FW resources change during ifdown
CVE-2025-39817,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: efivarfs: Fix slab-out-of-bounds in efivarfs_d_compare
CVE-2025-39823,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: KVM: x86: use array_index_nospec with indices that come from guest
CVE-2025-39824,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: Linux kernel (ASUS HID): Use-after-free vulnerability allows arbitrary code execution or denial of service
CVE-2025-39826,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: net: rose: convert 'use' field to refcount_t
CVE-2025-39828,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: atm: atmtcp: Prevent arbitrary write in atmtcp_recv_control()
CVE-2025-39835,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: xfs: do not propagate ENODATA disk errors into xattr code
CVE-2025-39839,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: batman-adv: fix OOB read/write in network-coding decode
CVE-2025-39841,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: scsi: lpfc: Fix buffer free/clear order in deferred receive path
CVE-2025-39853,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: i40e: Fix potential invalid access when MAC list is empty
CVE-2025-39860,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: Bluetooth: Fix use-after-free in l2cap_sock_cleanup_listen()
CVE-2025-39863,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: wifi: brcmfmac: fix use-after-free when rescheduling brcmf_btcoex_info work
CVE-2025-39864,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: wifi: cfg80211: fix use-after-free in cmp_bss()
CVE-2025-39866,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: fs: writeback: fix use-after-free in __mark_inode_dirty()
CVE-2025-39869,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: dmaengine: ti: edma: Fix memory allocation size for queue_priority_map
CVE-2025-39873,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: can: xilinx_can: xcan_write_frame(): fix use-after-free of transmitted SKB
CVE-2025-39883,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: mm/memory-failure: fix VM_BUG_ON_PAGE(PagePoisoned(page)) when unpoison memory
CVE-2025-39891,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.244-1,kernel: wifi: mwifiex: Initialize the chan_stats array to zero
CVE-2025-39901,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: i40e: remove read access to debugfs files
CVE-2025-39911,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: i40e: fix IRQ freeing in i40e_vsi_request_irq_msix error path
CVE-2025-39913,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: tcp_bpf: Call sk_msg_free() when tcp_bpf_send_verdict() fails to allocate psock->cork
CVE-2025-39945,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: cnic: Fix use-after-free bugs in cnic_delete_task
CVE-2025-39951,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: um: virtio_uml: Fix use-after-free after put_device in probe
CVE-2025-39952,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: wifi: wilc1000: avoid buffer overflow in WID string configuration
CVE-2025-39955,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: tcp: Clear tcp_sk(sk)->fastopen_rsk in tcp_disconnect()
CVE-2025-39967,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: fbcon: fix integer overflow in fbcon_do_set_font
CVE-2025-40082,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: hfsplus: fix slab-out-of-bounds read in hfsplus_uni2asc()
CVE-2025-40149,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: tls: Use __sk_dst_get() and dst_dev_rcu() in get_netdev_for_sock()
CVE-2025-40186,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: Linux kernel: Privilege escalation or Denial of Service via TCP Fast Open vulnerability
CVE-2025-40248,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: Linux kernel: vsock vulnerability may lead to memory corruption
CVE-2025-40347,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: net: enetc: fix the deadlock of enetc_mdio_lock
CVE-2025-68191,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: udp_tunnel: use netdev_warn() instead of netdev_WARN()
CVE-2025-68192,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: net: usb: qmi_wwan: initialize MAC header offset in qmimux_rx_fixup
CVE-2025-68287,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.247-1,kernel: usb: dwc3: Fix race condition between concurrent dwc3_remove_requests() call paths
CVE-2025-68307,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: can: gs_usb: gs_usb_xmit_callback(): fix handling of failed transmitted URBs
CVE-2025-71073,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: Input: lkkbd - disable pending work before freeing device
CVE-2025-71075,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: scsi: aic94xx: fix use-after-free in device removal path
CVE-2025-71078,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: powerpc/64s/slb: Fix SLB multihit issue during SLB preload
CVE-2025-71082,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: Bluetooth: btusb: revert use of devm_kzalloc in btusb
CVE-2025-71086,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: net: rose: fix invalid array index in rose_kill_by_device()
CVE-2025-71089,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: iommu: disable SVA when CONFIG_X86 is set
CVE-2025-71091,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: team: fix check for port enabled in team_queue_override_port_prio_changed()
CVE-2025-71093,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: e1000: fix OOB in e1000_tbi_should_accept()
CVE-2025-71112,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: net: hns3: add VLAN id validation before using
CVE-2025-71116,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: libceph: make decode_pool() more resilient against corrupted osdmaps
CVE-2025-71123,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: ext4: fix string copying in parse_apply_sb_mount_options()
CVE-2025-71136,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: media: adv7842: Avoid possible out-of-bounds array accesses in adv7842_cp_log_status()
CVE-2025-71137,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,"kernel: octeontx2-pf: fix ""UBSAN: shift-out-of-bounds error"""
CVE-2025-71152,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: net: dsa: properly keep track of conduit reference
CVE-2025-71162,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: dmaengine: tegra-adma: Fix use-after-free
CVE-2025-71221,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: dmaengine: mmp_pdma: Fix race condition in mmp_pdma_residue()
CVE-2025-71238,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: Linux kernel (qla2xxx): Double free vulnerability leads to denial of service and potential privilege escalation.
CVE-2026-22980,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: nfsd: provide locking for v4_end_grace
CVE-2026-22998,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: nvme-tcp: fix NULL pointer dereferences in nvmet_tcp_build_pdu_iovec
CVE-2026-23001,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: macvlan: fix possible UAF in macvlan_forward_source()
CVE-2026-23068,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: spi: spi-sprd-adi: Fix double free in probe error path
CVE-2026-23073,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: wifi: rsi: Fix memory corruption due to not set vif driver data size
CVE-2026-23074,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: Linux kernel: Use-after-free in teql queueing discipline can lead to privilege escalation
CVE-2026-23076,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: Linux kernel: Denial of Service in ALSA ctxfi driver due to out-of-bounds access
CVE-2026-23083,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: fou: Don't allow 0 for FOU_ATTR_IPPROTO
CVE-2026-23089,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: ALSA: usb-audio: Fix use-after-free in snd_usb_mixer_free()
CVE-2026-23098,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.249-1,kernel: netrom: fix double-free in nr_route_frame()
CVE-2026-23099,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: bonding: limit BOND_MODE_8023AD to Ethernet devices
CVE-2026-23111,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: Kernel: Privilege escalation or denial of service in nf_tables via inverted element activity check
CVE-2026-23112,CRITICAL,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: nvmet-tcp: add bounds checks in nvmet_tcp_build_pdu_iovec
CVE-2026-23191,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: ALSA: aloop: Fix racy access at PCM trigger
CVE-2026-23193,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: scsi: target: iscsi: Fix use-after-free in iscsit_dec_session_usage_count()
CVE-2026-23204,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.262-1,kernel: net/sched: cls_u32: use skb_header_pointer_careful()
CVE-2026-23208,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: ALSA: usb-audio: Prevent excessive number of frames
CVE-2026-23209,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: macvlan: fix error recovery in macvlan_common_newlink()
CVE-2026-23216,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: scsi: target: iscsi: Fix use-after-free in iscsit_dec_conn_usage_count()
CVE-2026-23221,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: bus: fsl-mc: fix use-after-free in driver_override_show()
CVE-2026-23227,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: drm/exynos: vidi: use ctx->lock to protect struct vidi_context member variables related to memory alloc/free
CVE-2026-23231,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: kernel: Privilege escalation or denial of service via use-after-free in nf_tables_addchain()
CVE-2026-23234,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: f2fs: fix to avoid UAF in f2fs_write_end_io()
CVE-2026-23235,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: f2fs: fix out-of-bounds access in sysfs attribute read/write
CVE-2026-23262,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: gve: Fix stats report corruption on queue count change
CVE-2026-23268,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: apparmor: fix unprivileged local user can do privileged policy management
CVE-2026-23281,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: wifi: libertas: fix use-after-free in lbs_free_adapter()
CVE-2026-23315,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: wifi: mt76: Fix possible oob access in mt76_connac2_mac_write_txwi_80211()
CVE-2026-23318,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: ALSA: usb-audio: Use correct version for UAC3 header validation
CVE-2026-23361,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: PCI: dwc: ep: Flush MSI-X write before unmapping its ATU entry
CVE-2026-23372,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: nfc: rawsock: cancel tx_work before socket teardown
CVE-2026-23378,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: net/sched: act_ife: Fix metalist update behavior
CVE-2026-23388,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: Squashfs: check metadata block offset is within range
CVE-2026-23395,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: Bluetooth: L2CAP: Fix accepting multiple L2CAP_ECRED_CONN_REQ
CVE-2026-23397,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,Linux kernel: nfnetlink_osf: Linux kernel: Denial of Service in nfnetlink_osf via crafted network packets
CVE-2026-23408,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: apparmor: Fix double free of ns_name in aa_replace_profiles()
CVE-2026-23410,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: apparmor: fix race on rawdata dereference
CVE-2026-23411,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-1,kernel: apparmor: fix race between freeing data and fs accessing it
CVE-2026-23447,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: net: usb: cdc_ncm: add ndpoffset to NDP32 nframes bounds check
CVE-2026-23448,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: net: usb: cdc_ncm: add ndpoffset to NDP16 nframes bounds check
CVE-2026-31399,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: nvdimm/bus: Fix potential use after free in asynchronous initialization
CVE-2026-31402,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: nfsd: fix heap overflow in NFSv4.0 LOCK replay cache
CVE-2026-31405,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: media: dvb-net: fix OOB access in ULE extension header tables
CVE-2026-31419,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: Linux kernel: Use-after-free in bonding driver leads to denial of service
CVE-2026-31431,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.251-3,kernel: crypto: algif_aead - Revert to operating out-of-place
CVE-2026-31452,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: ext4: convert inline data to extents when truncate exceeds inline size
CVE-2026-31455,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: xfs: stop reclaim before pushing AIL during unmount
CVE-2026-31485,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: spi: spi-fsl-lpspi: fix teardown order issue (UAF)
CVE-2026-31489,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: spi: meson-spicc: Fix double-put in remove path
CVE-2026-31500,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: Bluetooth: btintel: serialize btintel_hw_error() with hci_req_sync_lock
CVE-2026-31527,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: driver core: platform: use generic driver_override infrastructure
CVE-2026-31532,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: can: raw: fix ro->uniq use-after-free in raw_rcv()
CVE-2026-31568,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: s390/mm: Add missing secure storage access fixups for donated memory
CVE-2026-31576,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: media: hackrf: fix to not free memory after the device is registered in hackrf_probe()
CVE-2026-31578,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: media: as102: fix to not free memory after the device is registered in as102_usb_probe()
CVE-2026-31580,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: bcache: fix cached_dev.sb_bio use-after-free and crash
CVE-2026-31581,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: ALSA: 6fire: fix use-after-free on disconnect
CVE-2026-31583,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: media: em28xx: fix use-after-free in em28xx_v4l2_open()
CVE-2026-31607,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: usbip: validate number_of_packets in usbip_pack_ret_submit()
CVE-2026-31627,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: i2c: s3c24xx: check the size of the SMBUS message before using it
CVE-2026-31657,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: batman-adv: hold claim backbone gateways by reference
CVE-2026-31659,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: batman-adv: reject oversized global TT response buffers
CVE-2026-31663,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: xfrm: hold dev ref until after transport_finish NF_HOOK
CVE-2026-31686,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: mm/kasan: fix double free for kasan pXds
CVE-2026-31696,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: rxrpc: Fix missing validation of ticket length in non-XDR key preparsing
CVE-2026-31702,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: f2fs: fix use-after-free of sbi in f2fs_compress_write_end_io()
CVE-2026-31715,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.259-1,kernel: f2fs: fix UAF caused by decrementing sbi->nr_pages[] in f2fs_write_end_io()
CVE-2026-31720,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: usb: gadget: f_uac1_legacy: validate control request size
CVE-2026-31729,HIGH,affected,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,,kernel: usb: typec: ucsi: validate connector number in ucsi_notify_common()
CVE-2026-31747,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: comedi: me4000: Fix potential overrun of firmware buffer
CVE-2026-31748,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: comedi: me_daq: Fix potential overrun of firmware buffer
CVE-2026-31759,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: usb: ulpi: fix double free in ulpi_register_interface() error path
CVE-2026-31778,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: ALSA: caiaq: fix stack out-of-bounds read in init_card
CVE-2026-31780,HIGH,fixed,os-pkgs,ci-local/ocr-service (debian 11.11),linux-libc-dev,5.10.237-1,5.10.257-1,kernel: wifi: wilc1000: fix u8 overflow in SSID scan buffer size calculation
